curve_id,normal_stress_mpa,step_idx,time_s,shear_displacement_mm,dilation_proxy_mm,raw_shear_load_kn,shifted_shear_load_kn,calibrated_shear_stress_mpa
direct_shear_full_1MPa,1.0,234,22.9,-0.16900000000000048,-0.061,3.951,4.811,0.1277402152748855
direct_shear_full_1MPa,1.0,235,23.0,-0.17100000000000026,-0.063,3.957,4.817,0.12789952545814245
direct_shear_full_1MPa,1.0,236,23.1,-0.17400000000000038,-0.066,3.947,4.807,0.1276340084860475
direct_shear_full_1MPa,1.0,237,23.2,-0.17300000000000004,-0.065,3.93,4.79,0.12718262963348606
direct_shear_full_1MPa,1.0,238,23.3,-0.17600000000000016,-0.068,3.921,4.781,0.1269436643586006
direct_shear_full_1MPa,1.0,239,23.4,-0.1770000000000005,-0.069,3.911,4.771,0.12667814738650565
direct_shear_full_1MPa,1.0,240,23.5,-0.17799999999999994,-0.07,3.909,4.769,0.12662504399208666
direct_shear_full_1MPa,1.0,241,23.6,-0.1800000000000006,-0.072,3.895,4.755,0.1262533202311537
direct_shear_full_1MPa,1.0,242,23.7,-0.18300000000000072,-0.075,3.895,4.755,0.1262533202311537
direct_shear_full_1MPa,1.0,243,23.8,-0.18400000000000016,-0.076,3.879,4.739,0.12582849307580177
direct_shear_full_1MPa,1.0,244,23.9,-0.18599999999999994,-0.078,3.875,4.734999999999999,0.12572228628696377
direct_shear_full_1MPa,1.0,245,24.0,-0.1850000000000005,-0.077,3.868,4.728,0.12553642440649732
direct_shear_full_1MPa,1.0,246,24.1,-0.1880000000000006,-0.08,3.858,4.718,0.12527090743440236
direct_shear_full_1MPa,1.0,247,24.2,-0.19100000000000072,-0.083,3.849,4.709,0.12503194215951688
direct_shear_full_1MPa,1.0,248,24.3,-0.19100000000000072,-0.083,3.828,4.688,0.12447435651811746
direct_shear_full_1MPa,1.0,249,24.4,-0.19500000000000028,-0.087,3.825,4.6850000000000005,0.124394701426489
direct_shear_full_1MPa,1.0,250,24.5,-0.1930000000000005,-0.085,3.814,4.6739999999999995,0.12410263275718451
direct_shear_full_1MPa,1.0,251,24.6,-0.19500000000000028,-0.087,3.817,4.677,0.12418228784881301
direct_shear_full_1MPa,1.0,252,24.7,-0.1980000000000004,-0.09,3.795,4.654999999999999,0.12359815051020409
direct_shear_full_1MPa,1.0,253,24.8,-0.1980000000000004,-0.09,3.787,4.647,0.12338573693252815
direct_shear_full_1MPa,1.0,254,24.9,-0.2010000000000005,-0.093,3.776,4.635999999999999,0.12309366826322365
direct_shear_full_1MPa,1.0,255,25.0,-0.2030000000000003,-0.095,3.769,4.629,0.1229078063827572
direct_shear_full_1MPa,1.0,256,25.1,-0.2030000000000003,-0.095,3.765,4.625,0.12280159959391922
direct_shear_full_1MPa,1.0,257,25.2,-0.20500000000000007,-0.097,3.747,4.606999999999999,0.12232366904414828
direct_shear_full_1MPa,1.0,258,25.3,-0.2060000000000004,-0.098,3.74,4.6,0.1221378071636818
direct_shear_full_1MPa,1.0,259,25.4,-0.20800000000000018,-0.1,3.732,4.5920000000000005,0.12192539358600586
direct_shear_full_1MPa,1.0,260,25.5,-0.2110000000000003,-0.103,3.717,4.577,0.12152711812786342
direct_shear_full_1MPa,1.0,261,25.6,-0.21200000000000063,-0.104,3.707,4.567,0.12126160115576845
direct_shear_full_1MPa,1.0,262,25.7,-0.21200000000000063,-0.104,3.689,4.5489999999999995,0.12078367060599751
direct_shear_full_1MPa,1.0,263,25.8,-0.21500000000000075,-0.107,3.674,4.534,0.12038539514785508
direct_shear_full_1MPa,1.0,264,25.8,-0.21700000000000053,-0.109,3.66,4.52,0.12001367138692212
direct_shear_full_1MPa,1.0,265,25.9,-0.21700000000000053,-0.109,3.656,4.516,0.11990746459808416
direct_shear_full_1MPa,1.0,266,26.0,-0.21799999999999997,-0.11,3.631,4.491,0.11924367216784675
direct_shear_full_1MPa,1.0,267,26.1,-0.22200000000000042,-0.114,3.61,4.47,0.11868608652644733
direct_shear_full_1MPa,1.0,268,26.2,-0.22100000000000009,-0.113,3.607,4.4670000000000005,0.11860643143481886
direct_shear_full_1MPa,1.0,269,26.3,-0.22300000000000075,-0.115,3.587,4.447,0.11807539749062892
direct_shear_full_1MPa,1.0,270,26.4,-0.22599999999999998,-0.118,3.586,4.446,0.11804884579341943
direct_shear_full_1MPa,1.0,271,26.5,-0.2270000000000003,-0.119,3.565,4.425,0.11749126015202001
direct_shear_full_1MPa,1.0,272,26.6,-0.22800000000000065,-0.12,3.555,4.415,0.11722574317992505
direct_shear_full_1MPa,1.0,273,26.7,-0.23000000000000043,-0.122,3.551,4.411,0.11711953639108706
direct_shear_full_1MPa,1.0,274,26.8,-0.23000000000000043,-0.122,3.53,4.39,0.11656195074968764
direct_shear_full_1MPa,1.0,275,26.9,-0.23300000000000054,-0.125,3.515,4.375,0.11616367529154521
direct_shear_full_1MPa,1.0,276,27.0,-0.23600000000000065,-0.128,3.504,4.364,0.11587160662224075
direct_shear_full_1MPa,1.0,277,27.1,-0.23600000000000065,-0.128,3.502,4.362,0.11581850322782176
direct_shear_full_1MPa,1.0,278,27.2,-0.2370000000000001,-0.129,3.496,4.356,0.11565919304456478
direct_shear_full_1MPa,1.0,279,27.3,-0.242,-0.134,3.488,4.348,0.11544677946688882
direct_shear_full_1MPa,1.0,280,27.4,-0.2400000000000002,-0.132,3.477,4.337,0.11515471079758435
direct_shear_full_1MPa,1.0,281,27.5,-0.242,-0.134,3.479,4.339,0.11520781419200336
direct_shear_full_1MPa,1.0,282,27.6,-0.24600000000000044,-0.138,3.465,4.324999999999999,0.11483609043107039
direct_shear_full_1MPa,1.0,283,27.7,-0.24600000000000044,-0.138,3.478,4.338,0.11518126249479387
direct_shear_full_1MPa,1.0,284,27.8,-0.24900000000000055,-0.141,3.459,4.319,0.11467678024781343
direct_shear_full_1MPa,1.0,285,27.9,-0.25,-0.142,3.439,4.2989999999999995,0.1141457463036235
direct_shear_full_1MPa,1.0,286,28.0,-0.25,-0.142,3.436,4.295999999999999,0.114066091211995
direct_shear_full_1MPa,1.0,287,28.1,-0.25200000000000067,-0.144,3.413,4.273,0.11345540217617661
direct_shear_full_1MPa,1.0,288,28.2,-0.2560000000000002,-0.148,3.405,4.265,0.11324298859850064
direct_shear_full_1MPa,1.0,289,28.3,-0.2560000000000002,-0.148,3.376,4.236,0.11247298937942525
direct_shear_full_1MPa,1.0,290,28.4,-0.2600000000000007,-0.152,3.373,4.2330000000000005,0.11239333428779678
direct_shear_full_1MPa,1.0,291,28.5,-0.258,-0.15,3.359,4.218999999999999,0.11202161052686381
direct_shear_full_1MPa,1.0,292,28.6,-0.2600000000000007,-0.152,3.355,4.215,0.11191540373802585
direct_shear_full_1MPa,1.0,293,28.7,-0.2629999999999999,-0.155,3.335,4.195,0.11138436979383592
direct_shear_full_1MPa,1.0,294,28.8,-0.26500000000000057,-0.157,3.329,4.189,0.11122505961057895
direct_shear_full_1MPa,1.0,295,28.9,-0.26500000000000057,-0.157,3.31,4.17,0.11072057736359851
direct_shear_full_1MPa,1.0,296,29.0,-0.26700000000000035,-0.159,3.294,4.154,0.11029575020824658
direct_shear_full_1MPa,1.0,297,29.1,-0.2680000000000007,-0.16,3.261,4.121,0.10941954420033323
direct_shear_full_1MPa,1.0,298,29.2,-0.2709999999999999,-0.163,3.253,4.1129999999999995,0.10920713062265723
direct_shear_full_1MPa,1.0,299,29.3,-0.274,-0.166,3.232,4.0920000000000005,0.10864954498125784
direct_shear_full_1MPa,1.0,300,29.4,-0.2730000000000006,-0.165,3.219,4.079,0.10830437291753438
direct_shear_full_1MPa,1.0,301,29.5,-0.27500000000000036,-0.167,3.197,4.057,0.10772023557892547
direct_shear_full_1MPa,1.0,302,29.6,-0.27800000000000047,-0.17,3.181,4.041,0.10729540842357355
direct_shear_full_1MPa,1.0,303,29.6,-0.2789999999999999,-0.171,3.154,4.013999999999999,0.10657851259891712
direct_shear_full_1MPa,1.0,304,29.7,-0.2789999999999999,-0.171,3.138,3.9979999999999998,0.1061536854435652
direct_shear_full_1MPa,1.0,305,29.8,-0.28200000000000003,-0.174,3.125,3.985,0.10580851337984175
direct_shear_full_1MPa,1.0,306,29.9,-0.2860000000000005,-0.178,3.111,3.971,0.10543678961890882
direct_shear_full_1MPa,1.0,307,30.0,-0.28500000000000014,-0.177,3.093,3.953,0.10495885906913788
direct_shear_full_1MPa,1.0,308,30.1,-0.28500000000000014,-0.177,3.083,3.943,0.10469334209704292
direct_shear_full_1MPa,1.0,309,30.2,-0.29000000000000004,-0.182,3.064,3.924,0.10418885985006249
direct_shear_full_1MPa,1.0,310,30.3,-0.29000000000000004,-0.182,3.023,3.883,0.10310024026447316
direct_shear_full_1MPa,1.0,311,30.4,-0.29300000000000015,-0.185,2.999,3.859,0.10246299953144525
direct_shear_full_1MPa,1.0,312,30.5,-0.2940000000000005,-0.186,2.982,3.842,0.10201162067888382
direct_shear_full_1MPa,1.0,313,30.6,-0.29499999999999993,-0.187,2.965,3.8249999999999997,0.10156024182632238
direct_shear_full_1MPa,1.0,314,30.7,-0.2970000000000006,-0.189,2.942,3.802,0.10094955279050398
direct_shear_full_1MPa,1.0,315,30.8,-0.2970000000000006,-0.189,2.917,3.7769999999999997,0.10028576036026657
direct_shear_full_1MPa,1.0,316,30.9,-0.30100000000000016,-0.193,2.904,3.764,0.09994058829654312
direct_shear_full_1MPa,1.0,317,31.0,-0.30400000000000027,-0.196,2.893,3.7529999999999997,0.09964851962723865
direct_shear_full_1MPa,1.0,318,31.1,-0.3020000000000005,-0.194,2.869,3.729,0.09901127889421077
direct_shear_full_1MPa,1.0,319,31.2,-0.3050000000000006,-0.197,2.839,3.699,0.09821472797792588
direct_shear_full_1MPa,1.0,320,31.3,-0.3070000000000004,-0.199,2.813,3.673,0.09752438385047899
direct_shear_full_1MPa,1.0,321,31.4,-0.3080000000000007,-0.2,2.795,3.655,0.09704645330070805
direct_shear_full_1MPa,1.0,322,31.5,-0.3100000000000005,-0.202,2.774,3.634,0.09648886765930864
direct_shear_full_1MPa,1.0,323,31.6,-0.31400000000000006,-0.206,2.745,3.605,0.09571886844023325
direct_shear_full_1MPa,1.0,324,31.7,-0.3130000000000006,-0.205,2.737,3.597,0.09550645486255728
direct_shear_full_1MPa,1.0,325,31.8,-0.3150000000000004,-0.207,2.716,3.576,0.09494886922115787
direct_shear_full_1MPa,1.0,326,31.9,-0.31700000000000017,-0.209,2.699,3.5589999999999997,0.09449749036859643
direct_shear_full_1MPa,1.0,327,32.0,-0.31899999999999995,-0.211,2.684,3.544,0.09409921491045399
direct_shear_full_1MPa,1.0,328,32.1,-0.31899999999999995,-0.211,2.663,3.5229999999999997,0.09354162926905457
direct_shear_full_1MPa,1.0,329,32.2,-0.3230000000000004,-0.215,2.625,3.485,0.09253266477509373
direct_shear_full_1MPa,1.0,330,32.3,-0.3230000000000004,-0.215,2.608,3.468,0.0920812859225323
direct_shear_full_1MPa,1.0,331,32.4,-0.32400000000000073,-0.216,2.583,3.443,0.0914174934922949
direct_shear_full_1MPa,1.0,332,32.5,-0.32699999999999996,-0.219,2.57,3.4299999999999997,0.09107232142857144
direct_shear_full_1MPa,1.0,333,32.6,-0.3290000000000006,-0.221,2.544,3.404,0.09038197730112454
direct_shear_full_1MPa,1.0,334,32.7,-0.32699999999999996,-0.219,2.528,3.388,0.0899571501457726
direct_shear_full_1MPa,1.0,335,32.7,-0.33000000000000007,-0.222,2.523,3.383,0.08982439165972513
direct_shear_full_1MPa,1.0,336,32.8,-0.3340000000000005,0.0,2.497,3.3569999999999998,0.08913404753227823
direct_shear_full_1MPa,1.0,337,32.9,-0.3330000000000002,0.0,2.484,3.344,0.08878887546855478
direct_shear_full_1MPa,1.0,338,33.0,-0.33499999999999996,0.0,2.471,3.331,0.08844370340483133
direct_shear_full_1MPa,1.0,339,33.1,-0.3390000000000004,0.0,2.449,3.3089999999999997,0.08785956606622242
direct_shear_full_1MPa,1.0,340,33.2,-0.3390000000000004,0.0,2.424,3.284,0.08719577363598502
direct_shear_full_1MPa,1.0,341,33.3,-0.3410000000000002,0.0,2.405,3.2649999999999997,0.08669129138900458
direct_shear_full_1MPa,1.0,342,33.4,-0.3440000000000003,0.0,2.386,3.246,0.08618680914202417
direct_shear_full_1MPa,1.0,343,33.5,-0.3420000000000005,0.0,2.37,3.23,0.08576198198667223
direct_shear_full_1MPa,1.0,344,33.6,-0.3440000000000003,0.0,2.358,3.218,0.08544336162015828
direct_shear_full_1MPa,1.0,345,33.7,-0.34800000000000075,0.0,2.343,3.203,0.08504508616201584
direct_shear_full_1MPa,1.0,346,33.8,-0.34800000000000075,0.0,2.323,3.183,0.08451405221782592
direct_shear_full_1MPa,1.0,347,33.9,-0.35300000000000065,0.0,2.314,3.174,0.08427508694294046
direct_shear_full_1MPa,1.0,348,34.0,-0.35300000000000065,0.0,2.286,3.146,0.08353163942107457
direct_shear_full_1MPa,1.0,349,34.1,-0.35300000000000065,0.001,2.264,3.1239999999999997,0.08294750208246565
direct_shear_full_1MPa,1.0,350,34.2,-0.3550000000000004,0.0,2.259,3.1189999999999998,0.08281474359641816
direct_shear_full_1MPa,1.0,351,34.3,-0.35600000000000076,0.0,2.24,3.1,0.08231026134943775
direct_shear_full_1MPa,1.0,352,34.4,-0.359,0.0,2.224,3.084,0.08188543419408581
direct_shear_full_1MPa,1.0,353,34.5,-0.3620000000000001,0.0,2.207,3.0669999999999997,0.08143405534152437
direct_shear_full_1MPa,1.0,354,34.6,-0.36100000000000065,0.0,2.196,3.056,0.08114198667221992
direct_shear_full_1MPa,1.0,355,34.7,-0.36300000000000043,0.0,2.184,3.044,0.08082336630570597
direct_shear_full_1MPa,1.0,356,34.8,-0.3650000000000002,0.0,2.162,3.022,0.08023922896709705
direct_shear_full_1MPa,1.0,357,34.9,-0.367,0.0,2.147,3.0069999999999997,0.0798409535089546
direct_shear_full_1MPa,1.0,358,35.0,-0.3700000000000001,0.0,2.128,2.988,0.0793364712619742
direct_shear_full_1MPa,1.0,359,35.1,-0.37100000000000044,0.0,2.113,2.973,0.07893819580383175
direct_shear_full_1MPa,1.0,360,35.2,-0.37100000000000044,0.0,2.097,2.957,0.07851336864847981
direct_shear_full_1MPa,1.0,361,35.3,-0.37400000000000055,0.0,2.068,2.928,0.07774336942940442
direct_shear_full_1MPa,1.0,362,35.4,-0.375,0.0,2.054,2.9139999999999997,0.07737164566847148
direct_shear_full_1MPa,1.0,363,35.5,-0.3780000000000001,0.0,2.047,2.907,0.07718578378800502
direct_shear_full_1MPa,1.0,364,35.6,-0.3799999999999999,0.0,2.037,2.897,0.07692026681591005
direct_shear_full_1MPa,1.0,365,35.7,-0.3799999999999999,0.0,2.03,2.8899999999999997,0.07673440493544358
direct_shear_full_1MPa,1.0,366,35.8,-0.3810000000000002,0.0,2.024,2.884,0.0765750947521866
direct_shear_full_1MPa,1.0,367,35.9,-0.38400000000000034,0.0,2.001,2.8609999999999998,0.07596440571636819
direct_shear_full_1MPa,1.0,368,36.0,-0.3860000000000001,-0.002,1.992,2.852,0.07572544044148273
direct_shear_full_1MPa,1.0,369,36.1,-0.3860000000000001,-0.002,1.974,2.8339999999999996,0.07524750989171179
direct_shear_full_1MPa,1.0,370,36.2,-0.38900000000000023,-0.005,1.948,2.808,0.0745571657642649
direct_shear_full_1MPa,1.0,371,36.3,-0.39000000000000057,-0.006,1.945,2.8049999999999997,0.0744775106726364
direct_shear_full_1MPa,1.0,372,36.4,-0.391,-0.007,1.921,2.7809999999999997,0.0738402699396085
direct_shear_full_1MPa,1.0,373,36.5,-0.3930000000000007,-0.009,1.911,2.771,0.07357475296751355
direct_shear_full_1MPa,1.0,374,36.6,-0.3959999999999999,-0.012,1.916,2.776,0.07370751145356103
direct_shear_full_1MPa,1.0,375,36.7,-0.39500000000000046,-0.011,1.894,2.7539999999999996,0.07312337411495211
direct_shear_full_1MPa,1.0,376,36.8,-0.39700000000000024,-0.013,1.886,2.7459999999999996,0.07291096053727614
direct_shear_full_1MPa,1.0,377,36.8,-0.40000000000000036,-0.016,1.869,2.729,0.07245958168471472
direct_shear_full_1MPa,1.0,378,36.9,-0.40000000000000036,-0.016,1.848,2.708,0.0719019960433153
direct_shear_full_1MPa,1.0,379,37.0,-0.4010000000000007,-0.017,1.838,2.698,0.07163647907122034
direct_shear_full_1MPa,1.0,380,37.1,-0.4039999999999999,-0.02,1.824,2.684,0.07126475531028739
direct_shear_full_1MPa,1.0,381,37.2,-0.40700000000000003,-0.023,1.82,2.6799999999999997,0.0711585485214494
direct_shear_full_1MPa,1.0,382,37.3,-0.4039999999999999,-0.02,1.802,2.662,0.07068061797167847
direct_shear_full_1MPa,1.0,383,37.4,-0.40800000000000036,-0.024,1.804,2.6639999999999997,0.07073372136609746
direct_shear_full_1MPa,1.0,384,37.5,-0.4110000000000005,-0.027,1.778,2.638,0.07004337723865058
direct_shear_full_1MPa,1.0,385,37.6,-0.4119999999999999,-0.028,1.775,2.635,0.06996372214702208
direct_shear_full_1MPa,1.0,386,37.7,-0.4110000000000005,-0.027,1.767,2.627,0.06975130856934611
direct_shear_full_1MPa,1.0,387,37.8,-0.4140000000000006,-0.03,1.759,2.6189999999999998,0.06953889499167014
direct_shear_full_1MPa,1.0,388,37.9,-0.4170000000000007,-0.033,1.748,2.6079999999999997,0.06924682632236569
direct_shear_full_1MPa,1.0,389,38.0,-0.41600000000000037,-0.032,1.715,2.575,0.06837062031445233
direct_shear_full_1MPa,1.0,390,38.1,-0.41999999999999993,-0.036,1.71,2.57,0.06823786182840484
direct_shear_full_1MPa,1.0,391,38.2,-0.42100000000000026,-0.037,1.687,2.5469999999999997,0.06762717279258643
direct_shear_full_1MPa,1.0,392,38.3,-0.4220000000000006,-0.038,1.672,2.532,0.067228897334444
direct_shear_full_1MPa,1.0,393,38.4,-0.4250000000000007,-0.042,1.668,2.5279999999999996,0.067122690545606
direct_shear_full_1MPa,1.0,394,38.5,-0.4250000000000007,-0.041,1.666,2.526,0.06706958715118701
direct_shear_full_1MPa,1.0,395,38.6,-0.42600000000000016,-0.042,1.663,2.5229999999999997,0.06698993205955853
direct_shear_full_1MPa,1.0,396,38.7,-0.42799999999999994,-0.044,1.645,2.505,0.0665120015097876
direct_shear_full_1MPa,1.0,397,38.8,-0.4320000000000004,-0.048,1.643,2.503,0.0664588981153686
direct_shear_full_1MPa,1.0,398,38.9,-0.43100000000000005,-0.047,1.622,2.482,0.0659013124739692
direct_shear_full_1MPa,1.0,399,39.0,-0.43400000000000016,-0.05,1.617,2.477,0.06576855398792171
direct_shear_full_1MPa,1.0,400,39.1,-0.43400000000000016,-0.05,1.595,2.455,0.06518441664931279
direct_shear_full_1MPa,1.0,401,39.2,-0.43900000000000006,-0.055,1.586,2.4459999999999997,0.06494545137442732
direct_shear_full_1MPa,1.0,402,39.3,-0.4400000000000004,-0.056,1.565,2.425,0.06438786573302792
direct_shear_full_1MPa,1.0,403,39.4,-0.43900000000000006,-0.055,1.557,2.417,0.06417545215535195
direct_shear_full_1MPa,1.0,404,39.5,-0.44200000000000017,-0.058,1.55,2.41,0.06398959027488547
direct_shear_full_1MPa,1.0,405,39.6,-0.4450000000000003,-0.061,1.54,2.4,0.06372407330279051
direct_shear_full_1MPa,1.0,406,39.6,-0.4430000000000005,-0.059,1.521,2.381,0.06321959105581008
direct_shear_full_1MPa,1.0,407,39.7,-0.4450000000000003,-0.061,1.503,2.3629999999999995,0.06274166050603915
direct_shear_full_1MPa,1.0,408,39.9,-0.4460000000000006,-0.062,1.491,2.351,0.06242304013952521
direct_shear_full_1MPa,1.0,409,40.0,-0.44900000000000073,-0.065,1.476,2.336,0.062024764681382766
direct_shear_full_1MPa,1.0,410,40.1,-0.45199999999999996,-0.068,1.461,2.3209999999999997,0.06162648922324032
direct_shear_full_1MPa,1.0,411,40.2,-0.4530000000000003,-0.069,1.453,2.3129999999999997,0.06141407564556435
direct_shear_full_1MPa,1.0,412,40.3,-0.45500000000000007,-0.071,1.444,2.304,0.06117511037067889
direct_shear_full_1MPa,1.0,413,40.4,-0.4560000000000004,-0.072,1.437,2.2969999999999997,0.060989248490212415
direct_shear_full_1MPa,1.0,414,40.5,-0.4580000000000002,-0.074,1.419,2.279,0.06051131794044149
direct_shear_full_1MPa,1.0,415,40.6,-0.4590000000000005,-0.075,1.408,2.268,0.06021924927113703
direct_shear_full_1MPa,1.0,416,40.7,-0.45999999999999996,-0.076,1.395,2.255,0.059874077207413584
direct_shear_full_1MPa,1.0,417,40.8,-0.4630000000000001,-0.079,1.376,2.2359999999999998,0.059369594960433154
direct_shear_full_1MPa,1.0,418,40.9,-0.4630000000000001,-0.079,1.364,2.224,0.05905097459391922
direct_shear_full_1MPa,1.0,419,41.0,-0.46500000000000075,-0.081,1.357,2.2169999999999996,0.05886511271345273
direct_shear_full_1MPa,1.0,420,41.1,-0.4690000000000003,-0.085,1.338,2.198,0.058360630466472316
direct_shear_full_1MPa,1.0,421,41.2,-0.4690000000000003,-0.085,1.339,2.199,0.05838718216368181
direct_shear_full_1MPa,1.0,422,41.3,-0.4720000000000004,-0.088,1.327,2.187,0.05806856179716785
direct_shear_full_1MPa,1.0,423,41.4,-0.4740000000000002,-0.09,1.319,2.179,0.057856148219491886
direct_shear_full_1MPa,1.0,424,41.5,-0.47300000000000075,-0.089,1.305,2.165,0.05748442445855895
direct_shear_full_1MPa,1.0,425,41.6,-0.47500000000000053,-0.091,1.298,2.158,0.05729856257809247
direct_shear_full_1MPa,1.0,426,41.7,-0.4790000000000001,-0.095,1.292,2.152,0.0571392523948355
direct_shear_full_1MPa,1.0,427,41.8,-0.4770000000000003,-0.093,1.273,2.133,0.05663477014785507
direct_shear_full_1MPa,1.0,428,41.9,-0.4820000000000002,-0.098,1.248,2.1079999999999997,0.05597097771761766
direct_shear_full_1MPa,1.0,429,42.0,-0.48100000000000076,-0.097,1.241,2.101,0.0557851158371512
direct_shear_full_1MPa,1.0,430,42.1,-0.4850000000000003,-0.101,1.222,2.082,0.05528063359017077
direct_shear_full_1MPa,1.0,431,42.2,-0.4850000000000003,-0.101,1.188,2.048,0.05437787588504791
direct_shear_full_1MPa,1.0,432,42.3,-0.48600000000000065,-0.102,1.164,2.024,0.05374063515202
direct_shear_full_1MPa,1.0,433,42.4,-0.49100000000000055,-0.107,1.14,1.9999999999999998,0.05310339441899209
direct_shear_full_1MPa,1.0,434,42.5,-0.4900000000000002,-0.106,1.11,1.97,0.052306843502707215
direct_shear_full_1MPa,1.0,435,42.6,-0.492,-0.108,1.076,1.936,0.05140408579758435
direct_shear_full_1MPa,1.0,436,42.7,-0.49400000000000066,-0.11,1.054,1.914,0.05081994845897543
direct_shear_full_1MPa,1.0,437,42.8,-0.4950000000000001,-0.111,1.03,1.89,0.05018270772594753
direct_shear_full_1MPa,1.0,438,42.9,-0.49600000000000044,-0.112,0.985,1.8449999999999998,0.0489878813515202
direct_shear_full_1MPa,1.0,439,43.0,-0.5,-0.116,0.949,1.8089999999999997,0.04803202025197834
direct_shear_full_1MPa,1.0,440,43.1,-0.49900000000000055,-0.115,0.926,1.786,0.04742133121615994
direct_shear_full_1MPa,1.0,441,43.2,-0.5020000000000007,-0.118,0.893,1.753,0.04654512520824657
direct_shear_full_1MPa,1.0,442,43.3,-0.5020000000000007,-0.118,0.862,1.722,0.04572202259475219
direct_shear_full_1MPa,1.0,443,43.4,-0.5030000000000001,-0.119,0.825,1.6849999999999998,0.04473960979800084
direct_shear_full_1MPa,1.0,444,43.5,-0.5070000000000006,-0.123,0.805,1.665,0.04420857585381092
